n_other,n_self,cutoff_word_global_lm,k_other,k_self,lambda_local,fscore
2,1,7,0.2,0.85,0.1,0.84127721489749
2,1,4,0.4,0.8,0.05,0.841270992720729
2,1,7,0.05,0.85,0.05,0.8412664034667304
2,1,7,0.25,0.85,0.05,0.8412658579772486
2,1,1,0.65,0.85,0.05,0.8412587824442939
1,1,4,0.6,0.95,0.05,0.8412560941351054
2,1,5,0.25,0.8,0.05,0.8412484506875025
2,1,2,0.15,0.8,0.1,0.8412479557527989
2,1,4,0.6,0.9,0.05,0.8412465890067926
2,1,1,0.25,0.75,0.05,0.841243738166863
2,1,2,0.25,0.75,0.05,0.841243738166863
2,1,10,0.1,0.8,0.05,0.8412432613171097
1,1,1,0.2,1.0,0.05,0.8412415113217319
2,1,2,0.2,0.75,0.05,0.841241490534683
2,1,7,0.15,0.8,0.05,0.8412315328289603
1,1,3,0.45,1.0,0.05,0.8412287567971433
1,1,10,0.05,0.9,0.05,0.8412249560860049
1,1,4,0.6,1.0,0.05,0.8412139218037744
2,1,2,0.1,1.0,0.15,0.8412000738581823
2,1,6,0.05,0.75,0.05,0.84119229653488
2,1,1,0.25,1.0,0.1,0.8411892708271838
2,1,4,0.25,0.6,0.05,0.8411890748839672
2,1,1,0.05,0.7,0.2,0.8411839248639353
1,1,5,0.05,0.95,0.05,0.8411783571767045
2,1,1,0.15,0.85,0.05,0.841177841811124
2,1,1,0.7,0.85,0.05,0.8411764528869128
2,1,1,0.25,1.0,0.05,0.841174325130719
2,1,7,0.2,0.8,0.05,0.8411723058758848
2,1,5,0.4,0.9,0.2,0.8411708457036366
2,1,5,0.05,0.85,0.05,0.8411704403679654
2,1,1,0.3,1.0,0.1,0.8411702934413859
2,1,2,0.3,1.0,0.1,0.8411702934413859
1,1,3,0.4,0.85,0.05,0.8411648556333615
2,1,1,0.05,0.7,0.15,0.8411646405716838
2,1,8,0.2,0.95,0.1,0.8411634400361123
2,1,9,0.25,0.95,0.05,0.8411631677118898
2,1,6,0.3,1.0,0.05,0.8411586491564937
2,1,10,0.05,0.85,0.05,0.8411511216692232
2,1,4,0.35,0.75,0.05,0.8411484083295593
2,1,1,0.95,0.95,0.05,0.8411459874599017
2,1,1,0.15,0.8,0.05,0.8411454759984538
2,1,1,0.25,0.9,0.05,0.8411452024529337
2,1,1,0.1,0.55,0.1,0.8411420563814617
1,1,3,0.35,0.85,0.05,0.8411409668440788
2,1,4,0.35,0.9,0.05,0.8411408623792863
2,1,2,0.7,0.95,0.05,0.8411408413003302
2,1,8,0.05,0.7,0.05,0.8411383212981446
2,1,10,0.05,0.9,0.05,0.8411353688454408
2,1,2,0.7,1.0,0.05,0.8411351787224849
1,1,4,0.05,0.7,0.05,0.8411337644548832
2,1,3,0.1,0.75,0.1,0.8411277248847312
2,1,1,0.2,0.65,0.05,0.8411232277128311
2,1,8,0.05,0.65,0.05,0.8411229480508331
2,1,1,0.35,0.8,0.05,0.8411200184336253
2,1,4,0.05,0.65,0.05,0.8411128597642213
2,1,3,0.4,0.85,0.15,0.8411126012040634
2,1,1,0.1,1.0,0.15,0.8411116508237694
2,1,1,0.85,0.85,0.05,0.8411079466592293
2,1,9,0.15,0.8,0.05,0.8411064644462264
2,1,4,0.2,0.75,0.05,0.8411047363478045
2,1,3,0.15,0.8,0.05,0.8410998962707172
2,1,2,0.15,0.8,0.05,0.8410927184367718
2,1,1,0.25,0.95,0.05,0.84109018434978
1,1,4,0.05,0.85,0.05,0.8410854220723581
1,1,4,0.45,0.95,0.1,0.841080672190208
2,1,6,0.3,0.95,0.05,0.8410798659602916
2,1,1,0.25,0.85,0.05,0.8410776352280666
2,1,2,0.25,0.9,0.05,0.8410776352280666
2,1,1,0.1,0.6,0.1,0.8410715162328416
2,1,2,0.25,0.95,0.05,0.8410682312395734
2,1,9,0.15,0.65,0.05,0.8410552031068674
1,1,6,0.05,1.0,0.05,0.8410551099296535
2,1,5,0.25,0.85,0.05,0.8410528916817538
2,1,7,0.15,0.75,0.05,0.8410526299990801
2,1,2,0.05,0.45,0.05,0.841052332990808
2,1,4,0.1,0.55,0.1,0.8410477557179957
1,1,4,0.2,0.95,0.05,0.8410476814460001
2,1,4,0.05,0.6,0.05,0.841042522710578
2,1,3,0.25,0.8,0.05,0.841034964011061
2,1,2,0.7,0.9,0.05,0.841032681792916
2,1,2,0.05,0.85,0.15,0.8410277621584635
2,1,3,0.25,0.75,0.05,0.8410222393573513
2,1,2,0.95,0.95,0.05,0.8410145898716267
2,1,1,1.0,0.95,0.05,0.8410145898716267
2,1,5,0.35,0.95,0.05,0.8410109003122563
1,1,4,0.15,0.85,0.05,0.8410050717130675
2,1,9,0.2,0.9,0.05,0.8409989186443817
1,1,4,0.55,1.0,0.1,0.840994901046944
2,1,4,0.15,0.6,0.05,0.8409947924286278
2,1,7,0.15,0.7,0.05,0.8409930813629626
2,1,7,0.25,0.9,0.05,0.8409885875881759
1,1,1,0.1,0.8,0.05,0.8409876977203755
2,1,9,0.2,0.85,0.05,0.8409761855139288
2,1,1,0.3,1.0,0.05,0.8409657937710165
2,1,3,0.6,0.95,0.1,0.8409587986858796
2,1,8,0.05,0.85,0.05,0.8409577361743793
2,1,1,0.1,0.5,0.05,0.8409550711512815
2,1,2,0.1,0.55,0.1,0.8409545219500002
2,1,10,0.05,0.8,0.05,0.84095016658802
2,1,6,0.25,1.0,0.05,0.8409473876118941
2,1,2,0.3,1.0,0.05,0.8409448962255376
2,1,8,0.2,0.95,0.05,0.8409433977460296
2,1,8,0.05,0.75,0.15,0.8409386635193352
2,1,2,0.55,1.0,0.05,0.8409299209023385
2,1,7,0.05,0.7,0.05,0.8409090548467076
2,1,7,0.1,0.95,0.05,0.8409055845493935
2,1,5,0.35,0.9,0.05,0.8409043791835874
2,1,9,0.15,0.75,0.05,0.8409038478673528
2,1,10,0.25,0.95,0.05,0.8409022646345157
2,1,1,0.55,1.0,0.05,0.8408986485408516
2,1,2,0.8,0.9,0.05,0.8408980215550541
2,1,3,0.1,0.8,0.1,0.8408975688577013
1,1,4,0.1,1.0,0.2,0.8408942880098184
2,1,2,0.1,0.5,0.05,0.8408863975858544
2,1,1,0.1,0.6,0.05,0.840885150515933
2,1,6,0.3,0.9,0.05,0.8408786663842281
2,2,9,0.1,0.05,0.05,0.840875570774269
2,1,3,0.05,0.55,0.05,0.8408741188337207
2,1,4,0.65,0.95,0.05,0.8408734440966709
2,1,3,0.55,0.9,0.05,0.8408723757087924
2,1,2,0.6,0.9,0.05,0.8408678838878467
2,1,1,0.1,0.8,0.1,0.8408669054071831
2,1,4,0.65,1.0,0.05,0.8408620118584584
2,1,5,0.2,0.9,0.05,0.8408612839410132
2,1,1,0.75,1.0,0.05,0.8408612814554904
2,1,2,0.75,1.0,0.05,0.8408612814554904
2,1,4,0.7,1.0,0.05,0.840858213460075
2,1,1,0.8,0.95,0.05,0.8408549921677205
2,1,2,0.8,0.95,0.05,0.8408549921677205
2,1,1,0.85,1.0,0.05,0.8408476858483891
2,1,2,0.85,1.0,0.05,0.8408476858483891
2,1,3,0.2,0.7,0.1,0.8408408043751302
2,1,3,0.5,0.95,0.15,0.8408294178837231
1,1,4,0.05,0.95,0.3,0.8408290877315162
2,1,5,0.15,0.8,0.05,0.8408278328578197
1,1,4,0.15,1.0,0.2,0.8408239335595658
2,1,1,0.75,0.95,0.05,0.8408182133177933
2,1,2,0.75,0.95,0.05,0.8408182133177933
1,1,3,0.45,0.95,0.05,0.840816937269924
2,1,9,0.1,0.95,0.05,0.8408160959737007
2,1,9,0.1,0.85,0.05,0.8408146229740749
2,1,1,0.8,1.0,0.05,0.8408109069984618
2,1,2,0.8,1.0,0.05,0.8408109069984618
2,1,7,0.3,1.0,0.05,0.8408108186509743
2,1,6,0.1,0.95,0.05,0.840808238376755
2,1,3,0.2,0.8,0.05,0.8408057906505143
2,1,9,0.1,1.0,0.05,0.8408032980213731
1,1,4,0.1,0.7,0.05,0.8407975993317341
2,1,2,0.05,0.5,0.05,0.8407909561020929
2,1,4,0.2,0.6,0.05,0.840789646189159
1,1,3,0.25,0.9,0.05,0.8407881153486161
2,1,2,0.9,1.0,0.05,0.8407875228832805
2,1,4,0.15,0.7,0.05,0.8407849810367513
2,1,2,0.75,0.9,0.05,0.8407828757900032
2,1,1,0.2,0.6,0.05,0.8407826466680669
2,1,6,0.05,0.95,0.05,0.8407818369417684
2,1,3,0.1,0.6,0.05,0.84077700582662
2,1,1,0.1,0.55,0.05,0.8407735943506169
2,1,2,0.1,0.55,0.05,0.8407735943506169
2,1,2,0.1,0.8,0.1,0.8407718840044199
1,1,4,0.05,0.75,0.05,0.8407679335588817
2,1,1,0.95,1.0,0.05,0.8407664561453653
2,1,2,0.95,1.0,0.05,0.8407664561453653
2,1,1,0.75,0.9,0.05,0.8407655184197047
2,1,4,0.4,0.9,0.05,0.8407598624331909
2,1,3,0.2,0.7,0.05,0.8407590488476495
2,1,3,0.2,0.85,0.05,0.8407557286273348
2,1,1,0.7,0.95,0.05,0.8407519534021397
2,1,8,0.05,0.8,0.05,0.8407513791217542
2,1,2,0.1,1.0,0.1,0.840750379560583
1,1,2,0.05,0.6,0.05,0.840748114471671
2,1,1,0.7,1.0,0.05,0.8407462908242944
2,1,5,0.55,0.95,0.05,0.8407409522290907
2,1,8,0.1,1.0,0.05,0.8407368413966655
2,1,5,0.3,0.9,0.05,0.8407361321882292
2,1,5,0.3,0.95,0.05,0.8407361321882292
2,1,6,0.05,1.0,0.05,0.840725268789841
2,1,2,0.85,0.95,0.05,0.8407229409965149
2,1,1,0.9,0.95,0.05,0.8407229409965149
2,1,2,0.9,0.95,0.05,0.8407229409965149
2,1,1,0.05,0.7,0.1,0.8407115072075779
2,1,8,0.05,0.75,0.1,0.840709423012388
2,1,2,0.2,0.6,0.05,0.8407093842472346
2,1,5,0.4,0.85,0.05,0.8407038108822135
2,1,5,0.4,0.95,0.15,0.8406882374577781
2,1,1,0.15,1.0,0.05,0.8406870610921785
2,1,3,0.1,0.85,0.1,0.8406820987891919
2,1,1,0.15,0.75,0.05,0.8406783435644313
2,1,2,0.15,0.75,0.05,0.8406783435644313
2,1,3,0.3,0.75,0.1,0.8406723858230817
2,2,8,0.3,0.05,0.05,0.8406713631046748
2,1,9,0.25,1.0,0.05,0.8406703007422571
2,1,7,0.2,0.85,0.05,0.8406683902793529
1,1,4,0.05,0.95,0.25,0.8406661200110975
2,1,9,0.1,0.9,0.05,0.8406611901507788
1,1,4,0.2,1.0,0.05,0.8406605599905579
2,2,10,0.3,0.05,0.05,0.8406588064996005
2,2,9,0.3,0.05,0.05,0.8406586211110886
2,1,1,0.8,0.9,0.05,0.8406546934545831
2,1,2,0.25,0.85,0.05,0.8406478357482889
2,1,3,0.1,0.9,0.1,0.840644686748718
2,1,5,0.25,0.9,0.05,0.8406440273908728
2,1,1,0.7,0.9,0.05,0.8406437938947257
2,1,3,0.25,0.85,0.05,0.8406406882638123
2,1,2,0.05,0.65,0.15,0.8406373391845339
2,1,2,0.05,0.65,0.1,0.8406345874485652
2,1,3,0.45,0.95,0.15,0.8406327369908423
2,1,7,0.25,1.0,0.05,0.8406320542255468
2,1,7,0.1,1.0,0.05,0.8406317255838646
2,1,4,0.45,0.85,0.05,0.8406313196557683
2,1,4,0.55,0.9,0.05,0.8406303401635479
1,1,7,0.05,1.0,0.05,0.8406134932091573
2,1,1,0.85,0.95,0.05,0.8406116640672494
2,1,10,0.1,0.9,0.1,0.8406114685175686
2,1,3,0.65,1.0,0.1,0.8406091602934256
1,1,4,0.05,0.9,0.1,0.8406018785068582
2,1,3,0.05,0.65,0.05,0.8405984908595397
1,1,4,0.5,1.0,0.05,0.8405959632225597
2,1,7,0.2,0.9,0.05,0.84059546652309
2,1,8,0.25,1.0,0.1,0.8405868325551628
2,1,9,0.05,0.65,0.05,0.8405841703058125
2,1,5,0.3,1.0,0.1,0.8405807857354544
1,1,4,0.05,1.0,0.25,0.8405761729211504
2,1,8,0.05,0.9,0.05,0.8405704991903188
2,1,3,0.2,1.0,0.05,0.8405603027952013
2,1,8,0.05,0.75,0.05,0.840559288874046
2,1,10,0.1,0.9,0.05,0.8405564878487056
2,1,5,0.05,0.9,0.05,0.8405542400298772
2,1,5,0.4,0.9,0.15,0.840550192927834
2,1,2,0.05,0.7,0.15,0.8405377319323779
2,1,4,0.5,0.9,0.05,0.8405331244095
1,1,4,0.15,0.9,0.05,0.8405286265766702
2,1,3,0.35,0.8,0.05,0.8405259632491545
2,1,5,0.35,1.0,0.05,0.8405227949026284
1,1,1,0.15,1.0,0.05,0.8405155719433993
1,1,3,0.15,0.8,0.05,0.8405137327992638
2,1,4,0.55,1.0,0.15,0.8405098435438327
2,1,3,0.05,0.8,0.1,0.8405071007226265
1,1,2,0.15,1.0,0.05,0.8405068412408286
2,1,4,0.5,0.85,0.05,0.8405063040973123
2,1,4,0.6,0.95,0.05,0.8404968430974195
2,1,3,0.25,0.95,0.05,0.8404959627176108
2,1,10,0.1,1.0,0.05,0.8404920059703883
2,1,4,0.1,0.6,0.1,0.8404883634124262
2,1,4,0.2,0.8,0.05,0.84048421216261
1,1,4,0.1,0.95,0.2,0.8404688995086046
2,1,3,0.25,0.9,0.05,0.8404622326833804
1,1,1,0.1,0.85,0.05,0.8404614109639807
2,1,4,0.4,0.85,0.05,0.8404575765210345
2,1,7,0.15,1.0,0.05,0.8404560113691263
2,1,1,0.05,0.9,0.2,0.84044602932789
2,1,3,0.6,0.95,0.05,0.8404419568586002
2,1,2,0.05,0.55,0.05,0.8404320151991639
2,1,1,0.65,0.95,0.05,0.840431207870516
2,1,6,0.05,0.85,0.05,0.8404274249342818
2,1,3,0.4,0.9,0.15,0.8404273922771777
2,1,4,0.2,0.7,0.05,0.8404187179415299
2,1,1,0.45,1.0,0.05,0.8404056166616953
2,1,2,0.45,1.0,0.05,0.8404056166616953
2,1,5,0.35,0.85,0.05,0.8404052931554382
2,1,10,0.1,0.95,0.05,0.8404048775229503
2,1,10,0.1,0.85,0.05,0.8404015820257836
1,1,3,0.4,0.9,0.05,0.8403765101751055
2,1,5,0.45,0.9,0.05,0.8403762669405003
2,1,5,0.5,0.95,0.05,0.8403762669405003
1,1,2,0.1,0.85,0.05,0.8403661304748383
2,1,3,0.15,1.0,0.15,0.8403651127985287
2,1,3,0.05,0.75,0.15,0.8403562678180492
2,1,5,0.3,1.0,0.05,0.8403496646557848
2,1,3,0.35,0.9,0.15,0.8403456859506184
1,1,2,0.1,0.8,0.05,0.8403431401281153
2,1,5,0.6,0.95,0.05,0.840341256974541
2,1,3,0.1,0.8,0.05,0.8403404640251956
2,1,3,0.05,0.7,0.05,0.8403348485830217
2,1,6,0.05,0.8,0.05,0.8403324303237978
1,1,3,0.3,0.85,0.05,0.8403278978642568
1,1,4,0.05,1.0,0.2,0.8403139394512861
2,1,4,0.05,0.75,0.1,0.8403131391496726
2,1,1,1.0,1.0,0.05,0.8403128282379174
2,2,10,0.1,0.05,0.05,0.8403092826844148
1,1,4,0.55,1.0,0.05,0.8403056683187512
1,1,5,0.05,1.0,0.05,0.8403026037165323
2,1,5,0.55,1.0,0.1,0.8402979599751079
2,1,5,0.4,1.0,0.1,0.8402853279689362
2,1,3,0.1,0.7,0.05,0.8402784147338461
1,1,3,0.4,1.0,0.05,0.8402759225749149
1,1,1,0.05,0.6,0.05,0.840274201948961
2,2,10,0.35,0.05,0.05,0.8402733728577311
2,1,1,0.25,0.8,0.05,0.8402721611687609
2,1,2,0.25,0.8,0.05,0.8402721611687609
2,2,9,0.25,0.05,0.05,0.840272154571194
2,1,4,0.4,0.95,0.05,0.8402691572942599
2,1,2,1.0,1.0,0.05,0.8402626122729947
1,1,1,0.05,0.55,0.05,0.8402588378454101
2,2,10,0.25,0.05,0.05,0.8402518280467361
2,1,3,0.55,1.0,0.15,0.8402418212016799
1,1,4,0.55,0.9,0.05,0.8402390064105058
1,1,4,0.55,0.95,0.05,0.8402390064105058
1,1,4,0.05,0.95,0.2,0.8402310365760142
2,1,5,0.6,1.0,0.1,0.840224563496499
2,1,6,0.1,1.0,0.05,0.8402185261187606
2,1,8,0.1,0.95,0.05,0.8402145991157207
2,1,3,0.05,0.75,0.1,0.8402134493303983
1,1,4,0.5,0.9,0.05,0.840209561643268
2,1,4,0.1,0.7,0.05,0.8402006915935264
2,1,3,0.45,0.9,0.1,0.8401914427277432
1,1,4,0.1,0.75,0.15,0.8401907535082992
2,1,4,0.2,0.85,0.05,0.8401857167208762
2,2,9,0.15,0.05,0.05,0.8401856185632371
2,1,4,0.1,0.55,0.05,0.8401792040934521
2,2,10,0.15,0.05,0.05,0.8401775479883888
2,1,1,0.1,1.0,0.1,0.8401724091030963
2,1,1,0.05,0.5,0.05,0.8401723103334546
2,1,4,0.5,0.95,0.05,0.840156241919394
2,1,1,0.9,1.0,0.05,0.8401553412103265
2,1,3,0.15,0.95,0.05,0.8401541883323699
2,1,5,0.4,0.95,0.1,0.8401496141947752
2,1,1,0.1,0.75,0.1,0.8401483217683868
2,1,2,0.05,0.8,0.05,0.8401460566216638
1,1,4,0.4,1.0,0.05,0.8401163763140787
2,1,3,0.2,0.9,0.05,0.8401135025406409
2,1,1,0.05,0.75,0.05,0.8401049694835797
2,1,3,0.15,0.9,0.05,0.8401009113885868
1,1,10,0.05,0.95,0.05,0.8400984378219212
1,1,4,0.45,0.95,0.05,0.8400950037140131
2,1,6,0.05,0.9,0.05,0.8400915991394103
2,1,1,0.05,0.8,0.05,0.8400874803921192
2,1,4,0.05,0.7,0.1,0.8400679443553744
2,1,3,0.2,0.95,0.05,0.840066635013142
2,1,1,0.05,0.45,0.05,0.8400610463156523
2,1,3,0.5,0.95,0.1,0.8400550123425125
2,1,5,0.15,0.85,0.05,0.8400544863939989
2,1,4,0.1,0.65,0.05,0.840051174340678
2,1,2,0.05,0.75,0.05,0.8400400087979862
2,1,4,0.2,0.65,0.05,0.8400331235822726
2,1,1,0.05,0.65,0.05,0.8400324127879047
2,1,1,0.1,0.7,0.1,0.8400297476152826
1,1,4,0.45,1.0,0.05,0.8400263099693349
2,1,5,0.65,1.0,0.1,0.8400232268214781
2,1,4,0.75,1.0,0.05,0.8400074622193218
1,1,3,0.35,0.95,0.05,0.839950762613384
2,1,3,0.3,0.75,0.05,0.8399416998497051
1,1,3,0.05,0.55,0.1,0.8399331317425903
2,1,1,0.05,0.7,0.05,0.8399302201867263
2,1,3,0.4,0.85,0.1,0.8399300256466994
2,1,5,0.65,1.0,0.05,0.8399188067859248
2,1,8,0.25,1.0,0.05,0.8399100553163016
2,1,1,0.05,0.85,0.2,0.8399022370293829
1,1,4,0.1,0.85,0.05,0.8398749984846778
2,1,2,0.1,0.75,0.05,0.8398699839246345
1,1,4,0.1,0.8,0.05,0.8398617515873495
1,1,4,0.05,0.9,0.05,0.8398594550569177
2,1,5,0.45,0.95,0.05,0.839859301954732
2,1,2,0.1,0.85,0.05,0.8398497898925473
2,2,9,0.2,0.05,0.05,0.8398433172605299
2,2,10,0.2,0.05,0.05,0.8398433172605299
2,1,1,0.1,0.7,0.05,0.8398397794901266
2,1,2,0.05,1.0,0.15,0.8398308817966774
1,1,4,0.1,0.75,0.1,0.8398158509333721
1,1,10,0.05,1.0,0.05,0.8398083767686815
1,1,4,0.5,0.95,0.05,0.8398047088102046
2,1,4,0.25,0.85,0.05,0.8397876561791061
1,1,4,0.1,0.75,0.05,0.8397749749090009
2,1,1,0.05,0.9,0.15,0.839767847741037
1,1,4,0.05,1.0,0.15,0.839754260730737
2,2,8,0.2,0.05,0.05,0.8397370687873442
1,1,1,0.05,0.65,0.05,0.8397309049879222
2,2,8,0.25,0.05,0.05,0.8397234506434453
2,1,4,0.5,1.0,0.15,0.8397164183382919
2,1,5,0.2,0.95,0.05,0.839715624425528
1,1,4,0.1,0.9,0.1,0.8397127514988669
2,1,3,0.15,0.85,0.05,0.8396985792024988
2,1,5,0.4,0.9,0.1,0.8396915315445683
2,1,5,0.15,0.9,0.05,0.8396819824700049
2,1,3,0.05,0.75,0.05,0.839676430350351
2,1,5,0.6,1.0,0.05,0.839670065666373
1,1,4,0.1,0.95,0.15,0.8396689017649644
1,1,4,0.05,0.95,0.15,0.8396491083769061
1,1,4,0.1,0.95,0.1,0.8396441683501551
2,1,2,0.1,0.7,0.05,0.8396405171214527
2,1,4,0.55,1.0,0.1,0.8396356815541821
2,1,4,0.15,0.75,0.05,0.8396349255293832
2,1,5,0.4,0.9,0.05,0.8395817476983548
2,1,3,0.5,0.9,0.1,0.8395811199028811
1,1,3,0.35,0.9,0.05,0.8395758509069761
2,1,4,0.1,0.6,0.05,0.8395714922510576
2,1,3,0.35,0.95,0.2,0.8395696744864664
2,1,3,0.35,0.85,0.05,0.839562722180924
1,1,3,0.1,0.65,0.05,0.8395623056113745
2,1,3,0.55,0.95,0.1,0.8395461335570845
2,1,2,0.1,0.9,0.05,0.8395455469386185
2,1,2,0.05,0.6,0.05,0.8395425243948382
2,1,3,0.55,1.0,0.1,0.8395354441913654
2,1,5,0.4,0.95,0.05,0.8395333954506025
2,1,3,0.4,0.9,0.1,0.8395316805688143
2,1,2,0.05,0.7,0.1,0.8395087980036022
2,1,4,0.55,0.95,0.05,0.839505170064477
2,1,4,0.55,1.0,0.05,0.839505170064477
2,1,1,0.05,0.55,0.05,0.8394936626202462
2,1,3,0.3,0.8,0.05,0.8394705569752067
2,1,3,0.45,0.95,0.1,0.8394679179313425
2,1,3,0.5,1.0,0.1,0.8394679179313425
2,1,4,0.25,0.9,0.05,0.8394286071650209
2,1,2,0.05,0.95,0.15,0.8394228933526062
1,1,2,0.05,0.55,0.05,0.8394163022654216
2,1,1,0.05,0.85,0.15,0.8394154994456962
2,1,2,0.1,0.8,0.05,0.839409633478812
2,1,4,0.2,0.9,0.05,0.8393957516223247
2,1,4,0.45,0.9,0.05,0.8393873438026739
2,1,1,0.05,0.85,0.1,0.83937423669418
2,1,2,0.05,0.7,0.05,0.8393719648481063
2,1,2,0.05,0.85,0.1,0.8393607761595019
1,1,4,0.05,0.95,0.1,0.8393560644979404
1,1,2,0.05,0.5,0.05,0.8393550977102336
2,1,1,0.1,0.8,0.05,0.839352149489863
1,1,3,0.15,0.85,0.05,0.8393516451822551
2,1,4,0.05,0.8,0.1,0.8393296363302912
1,1,1,0.05,0.5,0.05,0.8393234106626354
2,1,3,0.1,0.75,0.05,0.8393167495816302
2,1,1,0.1,0.75,0.05,0.8393092187353263
2,1,1,0.1,0.85,0.05,0.8393033675809046
2,1,3,0.3,1.0,0.05,0.8393026928482786
2,1,2,0.05,0.85,0.05,0.8392832833274017
2,1,1,0.05,0.95,0.15,0.839271354496588
2,1,3,0.5,0.9,0.05,0.8392656309425867
2,1,3,0.55,0.95,0.05,0.8392386580875603
2,1,4,0.15,0.8,0.15,0.8392249204769419
2,1,3,0.45,1.0,0.15,0.839224110758795
1,1,4,0.15,0.95,0.05,0.8391913456040415
2,1,2,0.05,0.65,0.05,0.8391825273272701
2,1,5,0.45,1.0,0.05,0.8391682488052762
2,1,5,0.4,1.0,0.05,0.839165711059947
2,1,3,0.3,0.85,0.05,0.839163887142641
1,1,4,0.15,1.0,0.15,0.8391564674453343
1,1,3,0.05,0.55,0.05,0.8391389537913577
2,1,2,0.1,1.0,0.05,0.8391324288093399
2,1,2,0.1,0.95,0.05,0.8391322782212892
2,1,3,0.3,0.9,0.05,0.8391270261094359
2,1,3,0.4,0.85,0.05,0.8391201716725097
2,1,1,0.1,1.0,0.05,0.8391173945981196
2,1,3,0.05,0.95,0.05,0.839114798484692
2,1,3,0.1,0.65,0.05,0.8391092235540878
2,1,3,0.05,0.9,0.05,0.839105621810164
2,1,4,0.1,0.9,0.05,0.8390939519227886
1,1,3,0.15,0.9,0.05,0.8390878095494216
2,1,3,0.15,1.0,0.1,0.8390833242725383
2,1,1,0.1,0.95,0.05,0.8390804590396572
2,1,3,0.05,1.0,0.05,0.8390673274409336
2,1,3,0.25,1.0,0.05,0.8390297638413309
2,1,4,0.45,0.95,0.05,0.8390058081114733
2,1,3,0.1,1.0,0.1,0.8389951337971497
2,1,5,0.5,1.0,0.05,0.8389494578689628
2,1,1,0.05,0.6,0.1,0.8389437246669184
2,1,4,0.1,0.75,0.05,0.8389183188252797
2,1,4,0.3,0.9,0.05,0.8389084387327791
1,1,4,0.05,0.95,0.05,0.8389003915380417
1,1,4,0.05,1.0,0.1,0.838894188361106
2,1,3,0.35,1.0,0.1,0.8388929832860874
2,1,4,0.6,1.0,0.05,0.8388908780375907
2,1,5,0.05,0.95,0.05,0.8388844931223459
2,1,5,0.25,1.0,0.05,0.8388833939202315
1,1,3,0.2,0.9,0.05,0.8388703242594043
1,1,4,0.15,1.0,0.1,0.8388682980066161
2,1,4,0.15,0.8,0.1,0.8388650226910068
1,1,3,0.05,0.6,0.05,0.8388512920588261
2,1,1,0.05,0.6,0.05,0.8388483248551075
2,1,4,0.25,1.0,0.1,0.8388393686807903
1,1,1,0.1,0.9,0.05,0.8388303421134696
1,1,4,0.1,1.0,0.15,0.8388261385587981
2,1,1,0.05,0.9,0.1,0.8388261339605609
1,1,4,0.1,1.0,0.1,0.8388222347188223
1,1,3,0.3,0.9,0.05,0.8388130614830537
2,1,3,0.05,0.8,0.05,0.8388083572610149
2,1,4,0.25,1.0,0.05,0.8387847632503264
1,1,3,0.25,0.95,0.05,0.8387702406049946
1,1,4,0.1,0.9,0.05,0.8387567500729031
2,1,4,0.5,1.0,0.1,0.8387321424044526
2,1,4,0.25,0.95,0.05,0.8387209674219994
1,1,2,0.1,0.9,0.05,0.8387198829032662
2,1,3,0.45,1.0,0.1,0.8387046724622147
2,1,3,0.4,0.95,0.1,0.8387000319253403
2,1,3,0.15,1.0,0.05,0.8386979492993384
2,1,4,0.45,1.0,0.05,0.8386877204020813
1,1,4,0.15,1.0,0.05,0.838685446531476
2,1,3,0.05,0.85,0.05,0.8386354496764236
2,1,1,0.1,0.9,0.05,0.8386327320745462
2,1,3,0.1,1.0,0.05,0.8386266809111697
2,1,3,0.1,0.95,0.05,0.8386108842618708
2,1,3,0.6,1.0,0.1,0.8386054280126666
1,1,3,0.35,1.0,0.05,0.8385802209246113
2,1,4,0.35,0.95,0.05,0.8385748400989022
2,1,4,0.1,0.8,0.1,0.8385507717723674
2,1,3,0.35,0.95,0.15,0.8385169532096235
2,1,1,0.05,1.0,0.1,0.8384747582747016
2,1,4,0.05,0.7,0.05,0.8384650854385381
2,1,3,0.4,0.95,0.05,0.8384649946514399
2,1,4,0.1,0.8,0.05,0.8384627665940251
2,1,3,0.1,0.9,0.05,0.8384559455717587
2,1,4,0.4,1.0,0.05,0.8384515927527281
2,1,3,0.4,1.0,0.15,0.8384364184560003
1,1,2,0.05,0.65,0.05,0.8384357366336667
1,1,3,0.1,0.7,0.05,0.8384344426305876
2,1,3,0.3,0.95,0.05,0.8384276233950272
2,1,3,0.4,0.9,0.05,0.838424418006336
1,1,2,0.05,0.7,0.05,0.8384237895345643
2,1,1,0.05,0.95,0.1,0.8384135634681696
2,1,3,0.35,0.9,0.1,0.8384100032950305
2,1,3,0.35,0.95,0.1,0.8384085842425882
2,1,3,0.4,1.0,0.1,0.8384085842425882
1,1,3,0.3,0.95,0.05,0.838396920320149
2,1,4,0.35,1.0,0.05,0.8383938050702777
2,1,3,0.1,0.85,0.05,0.8383719058031834
2,1,4,0.3,1.0,0.05,0.8383460667587749
1,1,2,0.05,0.8,0.05,0.838315241815704
1,1,2,0.05,0.75,0.05,0.8383116416136428
2,1,3,0.45,0.9,0.05,0.8383026295201876
1,1,3,0.05,0.8,0.05,0.8382849837898537
2,1,3,0.6,1.0,0.05,0.8382818483392305
2,1,3,0.65,1.0,0.05,0.8382818483392305
